Despesas por função - educação e cultura - municipal
Sigla;Código;Município;2010;2011;2012;2013;2014;2015;2016;2017;
SE;2801702;Cristinápolis;12100815,84;13232227;15081934,57;16402663,12;17686804,52;20918735,37;22891178,99;21795603,34;
SE;2801900;Cumbe;2214164,29;2008174,96;2542054,74;3255350,06;3992012,99;4065754,85;3967620;4281398,32;
SE;2802007;Divina Pastora;5658731;7021312;8326897,29;9673422,56;10456504,33;9536713,41;11525277,82;11286213,41;
SE;2802106;Estância;37559779,31;40485507;43857130,08;54111799,34;56382536,54;62651555,37;50085922,5;58254418,64;
SE;2802205;Feira Nova;3270888,05;3244161;4686938,81;4799250;4704600,71;5152485,6;5618149,55;5195671,24;
SE;2802304;Frei Paulo;6342343,94;7482407,01;9820469,67;11260920,6;11217137,69;12702585,7;11136397,69;13273050,56;
SE;2802403;Gararu;6284607,9;7436905,97;8634925,25;9434496,51;9940720,1;12036324,87;9689480,87;9118259,89;
SE;2802502;General Maynard;2164641,71;1295065,92;;2855847,05;3050987,03;3368760,5;3540505,88;3548773,65;
SE;2802601;Gracho Cardoso;3505371,24;4027276,73;3908406,55;4386087,15;5050419,01;5996507,44;5208421,13;5529422,05;
SE;2802700;Ilha das Flores;3766653,43;4676116,77;5691041,98;6153635,71;6400712,23;8020809,45;8961902,34;8778123,05;
SE;2802809;Indiaroba;12564566,19;15117004,64;15451468,66;15226819,27;16873762,75;18045386,9;20902811,38;20095013,35;
SE;2802908;Itabaiana;30549175,83;33186226,1;35511424,25;46525713,26;44393218,27;45820564,3;50054387,56;51669377,78;
SE;2803005;Itabaianinha;21701584,59;23277519,27;34164151,02;29670291,1;33420846,33;35051551,82;43605220,76;40180396,08;
SE;2803104;Itabi;2873870,03;3064894,7;3207794,71;3863465,45;3671447,27;;4424274,7;5520812,39;
SE;2803203;Itaporanga d'Ajuda;19224832,85;19869143,09;23703981,14;27826017,84;35983559,04;33754139,92;34363588,42;41867004,23;
SE;2803302;Japaratuba;11540369,11;18641320,22;24427214,48;25444351,12;30618426,95;33118139,53;25346840,91;28442066,2;
SE;2803401;Japoatã;8026904,21;9388247,42;9342412,97;9986595,23;10766876,95;12860736,29;14764424,88;14137334,84;
SE;2803500;Lagarto;42026195,99;47216374,62;58057716,72;63217910,92;71401047,91;72323897,93;74270482,44;82185048,42;
SE;2803609;Laranjeiras;21863793,68;23754323;25439424,43;28507717,09;42420607,15;30781431,4;28673371,13;32116942,88;
SE;2803708;Macambira;3950026,82;5568498,74;5601872,81;5835278,58;6459073,53;6119802,74;5958541,09;6949077,48;
SE;2803807;Malhada dos Bois;2979235,29;3438363,97;3784972,31;4194491,84;4427819,05;4462772,56;4665255,67;5386211,35;
SE;2803906;Malhador;5981041,21;6677908,89;6982279,92;8441503,19;9822187,83;11063290,51;10962995,17;12423885,89;
SE;2804003;Maruim;7862407,57;7959148,71;11440052,49;11350241,16;11999231,33;18635411,45;18146581,81;18719468,3;
SE;2804102;Moita Bonita;5215020;5740242,05;7519375,76;7099295,54;7724123,97;9332333,21;9839824,73;9121701,71;
SE;2804201;Monte Alegre de Sergipe;6747472,36;6850839,61;9517945,71;10281818,14;10802310,8;11246151,33;12751633,34;12717962,32;
SE;2804300;Muribeca;4769687,86;5837725,39;5789920,17;8410651,66;6885109,05;7999276,09;7170181,36;7435264,15;
SE;2804409;Neópolis;8536031,14;8386330,85;11111279,9;14301079,62;12937759,52;16115181,14;15277762,7;16262772,5;
SE;2804458;Nossa Senhora Aparecida;4466985,5;5221216,64;6129301,58;6581435,24;7549796,27;7373582,46;7367879,17;7791491,18;
SE;2804508;Nossa Senhora da Glória;15319723,72;17962744,53;20074222,33;23775553,35;27386612,04;;29872774,23;29912549,31;
SE;2804607;Nossa Senhora das Dores;10085159,86;11819581,56;13077673,56;16124787,73;19267820,78;20337593,23;20358925,75;21784940,7;
SE;2804706;Nossa Senhora de Lourdes;2835150,94;3233251,89;4348133,73;4599138,54;5402227,03;;5844635,93;5878155,63;
SE;2804805;Nossa Senhora do Socorro;38915279,5;43166171,82;52937541,14;59763432,21;62732964,4;72610855,5;77734025,08;77757210,94;
SE;2804904;Pacatuba;9396703,2;11086103;0;13210988,48;13859141,72;18587390,07;22163537,56;19570838,17;
SE;2805000;Pedra Mole;2367051,4;2427723,6;2432583,68;3762786,5;4069866,47;3979823,12;4550136,44;4357187,19;
SE;2805109;Pedrinhas;5019510,2;6344057,99;8046382,77;7916272,82;8231992,6;10216577,68;10303766,48;10065872,33;
SE;2805208;Pinhão;3733894,06;4441608,17;3944510,86;4746407,19;5955486,07;7840328,98;7881812,79;6577426,79;
SE;2805307;Pirambu;6094882,96;7156790;9392599,83;12576294,72;18315415,67;14905221,7;12714463,5;19564522,36;
SE;2805406;Poço Redondo;15595740,61;19219128,51;23789481,24;27401976,54;25893939,27;27286096,46;31448177,52;35090229,13;
SE;2805505;Poço Verde;10145572,23;11937181,9;13753949,13;14130916,46;15611951,34;16449599,4;16500725,31;17238588,31;
SE;2805604;Porto da Folha;14280690,22;14973560,58;18497605,86;20239107,49;24431889,37;24857109,7;24762592,92;22526288,25;
SE;2805703;Propriá;8404833,53;9329217,82;10367004,99;12520838,09;13684862,78;12176744,23;12466865,9;13911234,85;
SE;2805802;Riachão do Dantas;11847113,28;11018644,94;16553707,94;16989075,43;18540979,3;19214617,1;20887162,99;19318339,22;
SE;2805901;Riachuelo;4370502,65;4889501,13;6352131,55;7888911,94;7991514,23;11257879,95;10470218,66;10860012,27;
SE;2806008;Ribeirópolis;6404317,75;7398275,71;8395972,94;10378469,47;9887706,47;12764887,84;13243860,88;14067446,83;
SE;2806107;Rosário do Catete;11396834,42;11551991,44;11294950,86;12477184,71;18350726,94;20356480,34;19408919,43;17448046,25;
SE;2806206;Salgado;9273471,57;9835873,42;11671342,58;13177772,23;14630118,33;17741636,63;18357854,82;18717881,22;
SE;2806305;Santa Luzia do Itanhy;9867458,41;11492790;15134557,91;15497301,1;19715708,55;19077204,24;20737769,27;19822787,71;
SE;2806404;Santana do São Francisco;3275152,55;3429009,28;;5171396,48;6073092,92;7047574,52;7346237,89;5916166,14;
SE;2806503;Santa Rosa de Lima;3170208,02;3670625,93;;4696427,01;5150534,14;5849326,34;5940954,36;5245382,85;
SE;2806602;Santo Amaro das Brotas;5390698,27;6485570,57;5683784,36;7879388,73;7256336,28;8638840,07;9692366,5;8180404,41;
SE;2806701;São Cristóvão;12500411,71;24524798,04;26394633,3;30271403,44;32901091,16;29716106,81;29810512,72;32468131,98;
SE;2806800;São Domingos;4990640,66;5298595,82;5427897,19;6574668,34;7261314,93;9676049,48;8251011,2;9548915,89;
SE;2806909;São Francisco;2332583,7;2712790,53;3108994,88;3829982,88;4207336,94;3945315,95;3969103,32;4702476,55;
SE;2807006;São Miguel do Aleixo;2586309,57;2877066,41;3897542,25;3947413,49;3379939,56;3774701,26;4097334,8;4053748,73;
SE;2807105;Simão Dias;16296110,12;18783761;23054253,17;25388672,71;27242243,2;29949400,32;30294081,86;29942321,4;
SE;2807204;Siriri;4805328,89;5416573,55;6605078,48;7332430,45;8511664,5;8780840,03;8526155,71;9820800,75;
SE;2807303;Telha;2178653,18;2411095,9;2590664,67;3243876,14;3522280,08;3874121,28;3616292,09;1171618,13;
SE;2807402;Tobias Barreto;20716444,86;24119981;30618953,33;33373127,84;36275781,66;0;38319621,61;41171165,08;
SE;2807501;Tomar do Geru;9250993,16;9475878,71;10296714,15;10637966,07;12685663,13;16911985,79;12104461,95;0;
SE;2807600;Umbaúba;12086621,23;14480840,72;16823696,86;17807606,96;21351836;20373101,8;22055554,35;23897233,42;
SP;3500105;Adamantina;26314960,99;14900511,39;28007429,9;31310307,12;33373924,62;38872696,52;40529395,1;50241380,25;
SP;3500204;Adolfo;3440512,52;4129820,26;4214784,7;4332579,72;7295877,42;5560270,58;6123580,01;6591032,6;
SP;3500303;Aguaí;16247011,95;19821119,04;19803062,76;23369647,09;27053193,28;25662271,14;28037136,05;25719925,31;
SP;3500402;Águas da Prata;3596418,66;5051262,08;5280220,9;4876215,23;5082258,59;5513608,46;5869897,85;5611984,85;
SP;3500501;Águas de Lindóia;11587114;15745891;17291327;20145887,34;22132966,13;24978419,03;24874055,49;23579693,04;
SP;3500550;Águas de Santa Bárbara;5099019,96;5079225,75;5978472,83;6452317,48;;8026432,05;8428877,83;8492768,57;
SP;3500600;Águas de São Pedro;4237001,16;4675932,82;5443722,24;4893061,96;5517384,46;5080242,59;5770426,24;5886272,96;
SP;3500709;Agudos;18527313,98;20953369,77;25292926,71;27827890,21;30847714,48;31939207,41;39504980,27;39917888,35;
SP;3500758;Alambari;2844197,96;4041307,18;3845353,16;5020137,7;6597410,53;6223090,82;6405368,12;6183205,68;
SP;3500808;Alfredo Marcondes;1228696,49;1972312,6;2044144,18;2026666,43;2223982,85;2488603,28;2664000,16;3229568,29;
SP;3500907;Altair;2610307,65;3458470,21;4393935,19;3888310,49;4065645,69;4323322,28;4479864,28;5194428,6;
SP;3501004;Altinópolis;10857208,8;13182305,32;13955898,78;15983352,53;17673511,19;17383048,06;17578629,51;16086768,16;
SP;3501103;Alto Alegre;2260303,92;2636941,26;2760621,66;3236892,79;4666998,93;3213348,28;4804260;3844004,98;
SP;3501152;Alumínio;22768659,14;21895052,58;20334984,08;19076227,24;;24039482,02;27246793,65;28782921,44;
SP;3501202;Álvares Florence;2258924,62;2749294,95;3720749,08;3879260,11;4004751,65;4050067,42;4990035,51;4966600,24;
SP;3501301;Álvares Machado;12678338,75;14519506,89;18849280,29;16300323,98;18569541,54;20697731,5;21710642,6;22605706,83;
SP;3501400;Álvaro de Carvalho;2471492,18;4094776,43;;3668918,34;4850079,16;3614067,15;3691521,82;4108764,47;
SP;3501509;Alvinlândia;2260264,48;2680721,97;3787141,08;3928953,33;4090072,72;3650440,62;4373569,02;;
SP;3501608;Americana;94923762,01;104392345,68;105566724,67;122470357,75;122162117,38;128987019,01;133282875,53;153279679,8;
SP;3501707;Américo Brasiliense;20701818,82;22936054,48;24365510,25;28312796,68;32890249,26;32194909,65;36730122,17;37341968,29;
SP;3501806;Américo de Campos;3610498,24;4436324,95;4928482,7;5842073,48;6670847,22;6658740,64;7346636,87;8079790,12;
SP;3501905;Amparo;29742488,14;35219186,77;40754826,48;44763764,71;44763764,71;54663443,61;55019586,21;63158674,93;
SP;3502002;Analândia;5617115;5359841;5597666,44;6099941,82;7162217,33;7689087,79;8082206,47;7870296,83;
SP;3502101;Andradina;23157427,77;27595898,41;32339399,1;32422664,22;35601648,19;39160170,81;40324407,46;40683993,69;
SP;3502200;Angatuba;13482602;15878615;17593707;20671016,99;25492558,72;25955134,01;30335276,85;24650895,89;
SP;3502309;Anhembi;5904586,97;8507176,1;8964510,72;9515557,98;9318084;9582026,78;9996440,15;9925744,1;
SP;3502408;Anhumas;2768335,26;3238530,07;5436507,06;3532751,3;4743396,64;5195500,14;5992541,76;5470265,66;
SP;3502507;Aparecida;26409098,97;29379248,37;37353932,46;34127253,05;33350242,49;38905957,13;46230280,29;38484225,43;
SP;3502606;Aparecida d'Oeste;2602243,88;2719149,63;2966771,08;3234178,61;5158279,65;4098520,7;4115725,86;3858334,58;
SP;3502705;Apiaí;11923435;15734913,39;16712953,51;17284291,43;19643330,95;18205614,63;19691307,7;20156775,92;
SP;3502754;Araçariguama;21623088,2;27333507,5;;29973657,81;29101490,84;29854369,49;34146692,39;37318032,3;
SP;3502804;Araçatuba;74632070,72;87086894,45;101237887,88;110017358,49;122050542,27;125575987,41;135890107,29;144756507,78;
SP;3502903;Araçoiaba da Serra;20602057,39;24461653,94;26473242,98;30030990,07;35856984,79;37536859,69;40513618,27;38886007,45;
SP;3503000;Aramina;3154216,41;4137761,53;4324517,64;4356333,7;5254320,69;5249213,82;5548247,78;5632607,19;
SP;3503109;Arandu;3716343,71;3923418,24;4431289,95;4731341,71;5569463,68;6454878,11;6833362,1;6995907,97;
SP;3503158;Arapeí;3689047,58;3728926,87;3967142,74;3346922,07;3714125,66;3277887,34;3613041,28;4086292,75;
SP;3503208;Araraquara;106741567,53;118905564,01;125814884,22;164547221,03;171221324,98;166420166,1;187078078,92;197262748,98;
SP;3503307;Araras;57138367,22;60721281,79;65717595,76;85339305,23;97495373,51;99818186,21;104655169,89;105341708,65;
SP;3503356;Arco-Íris;1356910,02;1742627,85;1985474,53;2120595,24;2526398,72;2399473,89;2591427,57;2452549,61;
SP;3503406;Arealva;4604234,58;4891960,78;6999954,87;7099117,36;6909126,38;6873631,04;7124330,67;7653545,66;
SP;3503505;Areias;3635876,75;4245582,87;4506589,44;4304023,36;4657543,83;4377674,29;5111568,23;4847795,29;
SP;3503604;Areiópolis;8187361,17;8801283,88;10749884,25;10080151,67;10521398,58;12208992,57;11415967,7;10960526,3;
SP;3503703;Ariranha;7407465,13;8712299,01;11331398,71;11855323,96;10269931,71;9388075,44;10642001,32;10351164,6;
SP;3503802;Artur Nogueira;21775712,81;23655642,98;28291178,09;31779858,86;31265285,2;36631450,83;38220826,54;39274947,98;
SP;3503901;Arujá;41487952,79;46960500,64;59302761,25;62316199,73;65484144,52;74212233,4;82935841,88;87554044,3;
SP;3503950;Aspásia;1045338,62;1287444,72;1597274,47;1619104,26;1962420,72;1952555,92;2373688,39;2650555,78;
SP;3504008;Assis;48276843,39;0;0;64621170,48;71218847,51;79109413,86;86970609,17;101331438,42;
SP;3504107;Atibaia;63671679,78;70744231,17;84470267,22;97228229,55;118761135,86;127436464,17;128277150,71;141003029,41;
SP;3504206;Auriflama;6367558,1;6144348,58;8742414,58;7431169,71;9994708,9;8532913,28;9704248,41;10294024,63;
SP;3504305;Avaí;3238458,94;3636499,38;3649926,72;4754530,79;6391693,98;4547311,96;4623910,83;4724058,05;
SP;3504404;Avanhandava;5587088,11;6729476,3;7014844,87;8196379,74;8449138,24;9417875,34;9891607,29;10168775,61;
SP;3504503;Avaré;42619393;55263318;65542827;66850157,23;73216497,69;79582996,83;93796682,81;87601603,7;
SP;3504602;Bady Bassitt;9093190,89;10616252,99;10811405,41;11881648,84;14051337,38;14816575,88;16245803,37;17866134,74;
SP;3504701;Balbinos;1347742,63;1451877,54;1967655,61;3175547,95;2664406,01;2229007,18;2111080,88;2083730,58;
SP;3504800;Bálsamo;3942861,31;4293461,31;4598940,93;5085346,2;6930756,75;5744337,18;5897717,83;6526090,65;
SP;3504909;Bananal;7300082,92;8471884,52;;10028462,32;12178577,33;11840665,8;12383060,44;;
SP;3505005;Barão de Antonina;1948462;2155217,35;2631345,01;2633740,74;2556774,19;3475012,74;3676391,56;4010316,55;
SP;3505104;Barbosa;3742278,1;4438961,29;;5915555,85;4969381,11;5869547,6;6418801,98;6865692,33;
SP;3505203;Bariri;17729848,46;20482357,93;21171697,07;26754038,79;28983811,94;30187535,28;35184484,24;37227312,04;
SP;3505302;Barra Bonita;17230012,49;19271096,85;20704270,63;21055755,57;23616836,02;22734083,71;23901835,04;25363680,06;
SP;3505351;Barra do Chapéu;3564522,65;4383007,35;5654916,75;5530537,24;5910597,63;5391353,03;5723789,1;6127919,57;
SP;3505401;Barra do Turvo;6683107,15;7183220,26;7401656,03;9306540,47;10376924,69;10297483,89;9484851,65;10465249,92;
SP;3505500;Barretos;85516744,51;80899311,04;74367868,8;82812094,45;95380549,04;98891571,9;107084741,71;107939770,91;
SP;3505609;Barrinha;17608612,77;21299063,92;29621114,23;28127385,09;29533405,68;28647120,61;29119708,13;30332994,77;
SP;3505708;Barueri;438733377,35;514426229,26;557152217,24;593979061,07;669031195,09;668571065,72;701376224,93;769441657,33;
SP;3505807;Bastos;6759450,97;8469188,84;8099330,48;9078894,68;11472404,98;11381294,34;10976092,55;12136087,52;
SP;3505906;Batatais;24645670,18;27435747,22;28072532,26;31075246,99;33619321,97;35461828,69;40426383,13;39936778,27;
SP;3506003;Bauru;111250021,35;130364449,03;164564542,55;158809239,4;173316885,55;170636016,49;186146088,19;196204593,13;
SP;3506102;Bebedouro;34482096,69;36978886,34;45541852,29;51780193,62;56996576,42;57249228,93;65445140,83;;
SP;3506201;Bento de Abreu;2328915,75;2585188,81;3122610,17;2634726,76;2748179,03;2740916,43;3134620,06;3332086,76;
SP;3506300;Bernardino de Campos;5060627,55;5029175,75;6241768,11;7164804,59;8111115,32;9124580,66;10125424,11;10074129,4;
SP;3506359;Bertioga;51833913,47;56893942,67;61112706,9;65433678,56;72069298,02;79893211,62;87298482,83;89570277,32;
SP;3506409;Bilac;3372869,22;3801587,9;4378625,75;5688202,82;5611250,78;5139525,31;4725873,18;4655942,31;
SP;3506508;Birigui;48257205,34;57630029,72;67034040,61;66202294,25;77712427,87;84464268,22;84783534,92;94339248,48;
SP;3506607;Biritiba-Mirim;13175097,05;16182880,31;18200274;18236805,75;;24285795,81;25942186,91;27755343,61;
SP;3506706;Boa Esperança do Sul;11928954,21;13886050,93;13800407,15;14827442,57;17316955,06;17091629,27;18129059,73;17110672,69;
SP;3506805;Bocaina;7026205,51;7866242,5;8008489,11;7688033,26;10627035,52;9873264,16;9843945,74;12175434,99;
SP;3506904;Bofete;6679252,31;7647771,61;8767415,89;12119893,88;11465820,77;13350746,31;13118388,33;12663901,32;
SP;3507001;Boituva;33493798,49;40253801,49;51944932,13;53407125,64;71490019,16;70830100,61;69700108,22;76547529,4;
SP;3507100;Bom Jesus dos Perdões;9008450,51;11378372,04;13255541,82;14899387,44;17637908,97;18858479,12;22120354,41;18929893,04;
SP;3507159;Bom Sucesso de Itararé;2757382;3491406,17;3163717;3478612,05;3877221,67;4050427,24;4594862,98;5124832,68;
SP;3507209;Borá;1113150;1111160;1412699;1298595,33;1644021,99;1683831,2;1723421,8;1928165,24;
SP;3507308;Boracéia;3811051,68;3941715,43;4444725,41;7076412,76;9496298,8;5459898,22;5392980,99;6230953,36;
SP;3507407;Borborema;4798089,69;5359368,15;6359693,12;8048087,31;11923549,45;10598859,27;9529506,34;11037234,41;
SP;3507456;Borebi;2796923,83;2816640,1;3328133,24;4103408,61;4338483,73;4360828,23;4245447,05;4415334,64;
SP;3507506;Botucatu;66899908,96;77520052,16;88721651,37;96077810,28;105722351,82;106676919,16;107422732,74;106291881,47;
SP;3507605;Bragança Paulista;77356981,61;82367319,4;108113367,22;110261065,05;110340125,65;142421396,56;128258756,96;140430186,9;
SP;3507704;Braúna;2909875,49;3472679,48;4200850,76;3252667,28;4330239,87;5135122,14;4724415,18;4988250,57;
SP;3507753;Brejo Alegre;2541329,8;3095284,94;3311842,65;3388366,32;3658008,14;4133610,39;4196274,77;4639309,38;
SP;3507803;Brodowski;13104666,53;13709795,79;17301314,28;16537692,17;20985341,44;21502364,63;26377758,42;23961168,43;
SP;3507902;Brotas;16282222,93;17001219,13;19216414,88;20512631,21;24713791,63;23521028,35;23698512,17;23501865,07;
SP;3508009;Buri;15988438,37;17629491,76;18915083,97;21624642,3;;21914279,68;22299128,57;22941772,47;
SP;3508108;Buritama;7090099,93;8242480,3;9749619,09;10398013,23;10719928,81;12315149,32;13567723,91;13922659,75;
SP;3508207;Buritizal;5184519,4;5799597,23;6121589,66;6926629,84;6637132,29;7758545,86;7846542,31;8092283,26;
SP;3508306;Cabrália Paulista;2180791,25;3109887,36;2911910,77;4703792,38;3724048,64;4506319,45;4413554,27;4346120,42;
SP;3508405;Cabreúva;27106237,7;32738244,9;36740779,25;43522858,64;49788097,47;54984466,72;64310335,94;63149626,14;
SP;3508504;Caçapava;40803262,99;42089590,12;50231613,27;56820065,85;;67654975,39;62667875,91;68264151,8;
SP;3508603;Cachoeira Paulista;15343605,47;16189350,03;19138165,37;0;23952409,53;25324073,44;26080945,94;30246086,61;
SP;3508702;Caconde;9141034,77;9479651,14;10809945,45;12501608,39;15103309,52;13615554,76;14493100,81;14561926,2;
SP;3508801;Cafelândia;4904692,33;9080919,77;9109562,21;10546592,05;14761740,87;14268051,81;15569760,42;15888018,93;
SP;3508900;Caiabu;2414069,65;2586889,84;3060465,39;2983993,42;;4070435,75;3987542,69;4101812,18;
SP;3509007;Caieiras;38739800,41;49085369,01;64071506,89;61875930,85;73830232,82;79181651,33;85863473,55;81848285,76;
SP;3509106;Caiuá;4667769;4509712,34;5531296,79;5316261,64;7625619,21;7612117,67;6639133,44;6556817,76;
SP;3509205;Cajamar;62797845,34;76787537;89922815,4;95521256,03;92424020,09;94821661,5;109566027,05;114421005,77;
SP;3509254;Cajati;19926476,86;21807003,37;23595494,79;26689052,54;32850394,33;27521586,91;30882897,08;29877154,94;
SP;3509304;Cajobi;5782141,05;6576847,42;7701985,47;9072377,22;9019550,47;9952458,22;10651860,85;10579289,12;
SP;3509403;Cajuru;12177491,03;13436077,45;16063899,7;16580550,23;18034782,91;18914661,04;18432854,27;19864176,95;
SP;3509452;Campina do Monte Alegre;4784757,72;5055837,05;5105050,31;5758243,84;6272641,74;8259817,25;7122085,81;6939602,6;
SP;3509502;Campinas;476977047,58;515281971,59;564348375,19;698427121,34;772621316,14;867923264,01;931521035,5;963162153,64;
SP;3509601;Campo Limpo Paulista;42426364,22;47886354,26;56295575,22;59024580,12;64938047,17;65836362,35;75768317;70430959,34;
SP;3509700;Campos do Jordão;44776482,33;50968129,03;54652286,5;53156793,14;69428756,79;66335278,17;66659962,66;67348266,76;
SP;3509809;Campos Novos Paulista;3596150,05;4221078,61;4512633,01;5170045,81;5223164,66;5417180,25;5355483,03;5602965,12;
