Despesas por função - saúde e saneamento - municipal
Sigla;Código;Município;2010;2011;2012;2013;2014;2015;2016;2017;
SP;3549003;São Francisco;1638976,46;1889845,49;2525199,37;2552198,07;3447830,53;2820875,45;3301236,14;3547600,51;
SP;3549102;São João da Boa Vista;38788534,66;44564101,66;45772187,51;61128147,98;62945902,45;64671979,99;64069409,96;68533363,41;
SP;3549201;São João das Duas Pontes;1290843,3;1524629,49;1612094,89;1716345,22;2191154,65;2039990,05;2100560,21;2375315,67;
SP;3549250;São João de Iracema;1673631,8;1996727,02;2279298,82;2462255,55;2670473,15;2449316,98;2743726,33;3082201,43;
SP;3549300;São João do Pau d'Alho;1893585,93;2028231,35;2484051,21;2309657,59;2981047,44;2878919,04;2596060,54;2910470,06;
SP;3549409;São Joaquim da Barra;17567396,39;20061220,68;22162043,51;24976810,81;24027145,78;22238554,24;26548618,24;29894785,55;
SP;3549508;São José da Bela Vista;3696287,07;3806686,16;5172163,56;4665347,37;6648650,94;6477023,72;7326957,02;;
SP;3549607;São José do Barreiro;2254218,93;2823482,21;3365856,34;3925785,89;4945599,87;4307327,86;4473541,23;3997119,62;
SP;3549706;São José do Rio Pardo;28617474,93;31741186,81;69263706,93;42359117,29;68795725,5;28748742,68;47176196,38;50594923,27;
SP;3549805;São José do Rio Preto;251814025,71;194597752,84;237769163,66;406698209,3;352632311,8;451431838,6;419931830,9;425782449,5;
SP;3549904;São José dos Campos;365530976,08;450486053,71;546680636,05;555823890,38;610507505,6;668448957,41;699751124,21;719317581,4;
SP;3549953;São Lourenço da Serra;6699318,01;6474406,37;7784027,01;8830148,98;9836107,87;10088467,72;10606753,49;9695863,73;
SP;3550001;São Luís do Paraitinga;4508784,5;4769209,01;4471679,86;5253479,29;5905933,68;6347155,69;7151143,29;7880322,8;
SP;3550100;São Manuel;15993009,92;17608631,22;24231645,07;21263011,4;23621489,2;25477841,31;25336741,88;28827928,5;
SP;3550209;São Miguel Arcanjo;9719270,85;10245082,77;12465634,89;12962746,43;14686009,12;16490506,02;18464715,1;19760834,22;
SP;3550308;São Paulo;5558152173,78;6165099267,04;6737938865,83;7571080207,6;6528330535,7;9330186582,2;10079352203,6;10611836442,6;
SP;3550407;São Pedro;14870580,68;17682051,52;21292608,13;20473797,13;30944687,47;30579911,62;37187778,21;40725795,82;
SP;3550506;São Pedro do Turvo;5263616,11;5769273,86;6238114,29;6805272,46;6947834,9;6854320,03;7064627,37;8035306,02;
SP;3550605;São Roque;23089421,94;25609018,19;33616277,02;37841224,54;44846503,92;47530032,4;45259809,45;48984292,13;
SP;3550704;São Sebastião;90714265,88;90614763,84;109057679,83;114194577,64;124334411,44;128271451,94;161000638,6;146843957;
SP;3550803;São Sebastião da Grama;4368328,99;4961834,65;5209242,66;7046588,64;9263165,13;8931985,69;9217302,69;9270734,73;
SP;3550902;São Simão;10486267,14;10626620,28;11704399,99;14884769,27;16755496,63;16016848,76;15876440,54;15972299,77;
SP;3551009;São Vicente;125774890,28;140328979,2;144914575,72;155875224,6;187342588,2;200998771,3;191893483,4;203909337,1;
SP;3551108;Sarapuí;2476969,82;3272031;4080863,04;4877726,78;5489886,23;6037831,78;5792632,97;5434511,32;
SP;3551207;Sarutaiá;1503043;;;2352881,49;2712295,91;3028986,54;3164780,03;3062689,53;
SP;3551306;Sebastianópolis do Sul;2777064,55;3062767,15;4091401,71;3736812,31;3981787,41;3435755,16;3432317,15;3801633,8;
SP;3551405;Serra Azul;3882008,91;5302251,08;;;;9159992,1;11526856,32;9925440,76;
SP;3551504;Serrana;19140599,62;21140190,65;;26648472,99;25815492,14;30653168,94;29624388,93;32286370,74;
SP;3551603;Serra Negra;8763506,11;10538453,36;11051746,36;12181262,09;17594777,32;17873607,37;17696531,04;21700557,05;
SP;3551702;Sertãozinho;74677614,37;83782433,62;121228101,21;114259018,69;122513629,89;128834754,68;134967657,6;141826822,78;
SP;3551801;Sete Barras;4500533,86;5931385,55;6626163,51;7423667,19;8404317,01;7437469,76;8073271,6;8053108,02;
SP;3551900;Severínia;6470892,52;7727759,19;9270644,34;9043481,74;9970598,58;9727491,84;10081446,12;10846007,01;
SP;3552007;Silveiras;2921043,59;2827428,7;3135585,48;4025452,34;4897579,93;4995514,94;4693963,98;5159614,39;
SP;3552106;Socorro;14466933,88;15228499,6;16947482,91;17029613,46;22518755,77;24260391,6;25366191,03;28090325,15;
SP;3552205;Sorocaba;344419371,1;387642648,63;429765647,2;487528952,71;681128558,2;727776068,6;724892221,6;776693104;
SP;3552304;Sud Mennucci;5399220,91;5757080,49;6024289,11;8194063,28;9319231,93;9161193,35;10597516,23;10824616,46;
SP;3552403;Sumaré;0;154506952,06;158456447,78;164707561,19;185604663,04;180415468,82;143207164,7;131417619,7;
SP;3552502;Suzano;88387464,23;101605359,91;120308368,25;125525351,23;134575943,7;144131603,3;148342086,3;156531442,4;
SP;3552551;Suzanápolis;2483847,75;3520617,29;4020178,55;4865838,63;5064165,54;1640919,5;4948149;6497782,65;
SP;3552601;Tabapuã;5520234,79;6096089,8;7014852,88;7905438,15;9029322,01;9007450,11;8751132,23;9319751,49;
SP;3552700;Tabatinga;6977442,44;7597639,65;8579855,54;11266922,15;10983131,78;11749305,67;12219861,41;12007021,92;
SP;3552809;Taboão da Serra;87653543;118812279;168553628,31;179194077,11;;178072902,04;180969162,59;180044576,12;
SP;3552908;Taciba;4202838,81;4836820,63;6368850,95;6490261,18;7100550,4;5958270,83;6305113,11;7793914,19;
SP;3553005;Taguaí;3711147,77;4141069,54;4947606,76;5777119,05;7653624,28;8010261,98;8676689,43;9716445,67;
SP;3553104;Taiaçu;3051792,63;3241220,03;3848654,45;4070110,85;3930140,33;4045922,42;4375704,5;4720517,56;
SP;3553203;Taiúva;3192504;3340969,63;3530156,44;4586268,43;7767400,83;5750909,37;7265191,11;6399276,09;
SP;3553302;Tambaú;9781072,71;10989046,2;13909168,25;15676352,23;20308079,29;17972825,93;18139649,49;19608118,96;
SP;3553401;Tanabi;11031794,54;14763633,24;12943758,74;14953916,1;16614207,04;;16301373,74;15720858,95;
SP;3553500;Tapiraí;3617778,28;4041904,46;4380788,94;5102789,41;6176169,61;1374841,86;6464919,63;6606142,12;
SP;3553609;Tapiratiba;6207724,84;6616964,18;6081045,8;7620548,62;9134837,67;9036432,77;9441748,39;10579511,38;
SP;3553658;Taquaral;2292159,07;2562599,85;3321706,28;3686035,07;4262079,53;4497896,41;4718175,16;5182268,96;
SP;3553708;Taquaritinga;29617550,79;35967607,46;39888453,05;48269039,41;62340371,11;54794433,84;58686401,52;59124961,24;
SP;3553807;Taquarituba;7785227,71;8728902,22;10989470,47;11135236,39;14354144,99;14505758,24;16036309,25;17613196,34;
SP;3553856;Taquarivaí;2252496,84;2634231,77;3248349,16;3532417,9;3826044,71;4225233,77;5758971,65;6038812,94;
SP;3553906;Tarabai;2618520,94;2916783,8;3352314,6;4003121,56;5304961,37;5050112,54;5524694,71;5623519,72;
SP;3553955;Tarumã;6873249,71;7348116,35;8712854,03;9213406,51;9808570,92;10315777,35;10213296,33;10336299,23;
SP;3554003;Tatuí;39657106,81;45481751,61;57540575,02;60427636,44;71218940,52;72743164,93;72873577,37;80180805,34;
SP;3554102;Taubaté;103755728,03;128439155,37;151727867,22;159544252,11;180194517,98;167757925,35;203450355,2;237023041,76;
SP;3554201;Tejupá;2110282,37;2403785,92;2703263,54;2974151,34;3673293,06;3524331,63;3376569,05;3687450,07;
SP;3554300;Teodoro Sampaio;10513682,27;12726670,45;13910319,1;14133766,3;16993999,9;18387634,77;18727224,13;17799541,23;
SP;3554409;Terra Roxa;3590992,34;4509506,02;5180709,45;5377653,28;5793911,81;5287580,51;6507633,26;6494589,99;
SP;3554508;Tietê;19392790,79;23389146,71;26841537,32;28770648,17;33527500,16;33494730,44;45253718,09;36490841,64;
SP;3554607;Timburi;1835772,31;;;;;2905504,94;;4150537,27;
SP;3554656;Torre de Pedra;1263761,13;1520423,3;1895941,08;2217145,76;2779234,65;2872470,34;2770062,7;3203332,82;
SP;3554706;Torrinha;4173224,53;5148024,51;5581842,4;6146815,32;5489531,22;5587055,01;6024580,49;6544083,16;
SP;3554755;Trabiju;1585134,81;2233637,72;2463702,73;1911629,6;2474443,59;2445274,47;2503308;2608056,07;
SP;3554805;Tremembé;13472857,27;16314131,24;18017951,06;17117587,1;24229012,88;22984592,32;22931010,19;25352979,88;
SP;3554904;Três Fronteiras;2288171,96;2348680,67;2842660,02;3207689,89;3911000,57;3796536,43;4040659,48;4355357,46;
SP;3554953;Tuiuti;2016927,98;2449153,03;3443588,55;3647916,06;4205874,78;4688942,24;5071921,45;5124201,66;
SP;3555000;Tupã;18283457,88;20712563,53;27207166,43;32902794,46;36338317,78;35541935,95;36889598,87;40829548,5;
SP;3555109;Tupi Paulista;7298959,51;8710746,65;11180079,24;10524497,43;13063033,57;14313400,87;15650312,21;13772619,01;
SP;3555208;Turiúba;1719815,31;2079433,71;2317285,83;2422107,69;2807132,7;2598678,57;2786199,11;2928666,02;
SP;3555307;Turmalina;1705196,39;2074264,45;2130787,69;2115433,73;2745663,84;2393511,04;3260367,67;3187761,96;
SP;3555356;Ubarana;3346233,81;4107325,03;4556324,94;4736943,45;5956221,16;6037545,5;6732250,41;7314114,88;
SP;3555406;Ubatuba;33476688,75;34083436,24;42047293,26;50442582,43;62297170,96;70427534,69;68118485,51;73561383,78;
SP;3555505;Ubirajara;2296832,13;2633293,99;3602852,07;3506923,38;4192583,36;3904718,02;4136509,04;4487868,9;
SP;3555604;Uchoa;6338477,9;6967867,96;7124534,73;7420410,94;8290579,69;8555189,93;9067854,18;8786666,65;
SP;3555703;União Paulista;1878366,44;2132633,39;2684819,51;2381143,39;2953439,5;2787427,73;2936942,51;2978076,51;
SP;3555802;Urânia;3150467,65;3691091,33;4525091,18;5743010,23;6559637,78;6573384,96;7116558,15;7369797,43;
SP;3555901;Uru;1649290,73;2050193,97;2325587,7;2353249,57;2912218,76;2514045,88;2841229,37;3405866,2;
SP;3556008;Urupês;5998873,87;6698236,77;7141184,1;7632895,78;9616865,96;9317528,58;10039612,74;9676985,93;
SP;3556107;Valentim Gentil;5035384,57;4619911,59;5883337,74;5834666,2;7991212,89;8319561,82;8353325,28;8582917,57;
SP;3556206;Valinhos;68012980,98;91976413,2;108127676,14;109530507,51;141862272,03;134899711,03;158620929,99;146227212,02;
SP;3556305;Valparaíso;8567586;10473632;12445224;17648864,03;16497828,94;19690145,22;21687611,68;27581210,72;
SP;3556354;Vargem;1879948,45;2285296,95;3060258,65;3966651,35;6345643,56;4476728,7;3769383,19;4305246,9;
SP;3556404;Vargem Grande do Sul;16390822,88;18667746,22;22649319,89;25028565,72;29658558,26;32058016,72;30913835,99;;
SP;3556453;Vargem Grande Paulista;18915998,18;22559579,85;28223872,56;28356703,21;;34409124,58;38899623,12;40076773,87;
SP;3556503;Várzea Paulista;25045433,25;31234039,59;40814243,74;36933210,75;38514995,6;40705654,21;41323256,65;43842770,23;
SP;3556602;Vera Cruz;3634053,19;;;;6348958,09;6009834,41;7115202,77;6129055,21;
SP;3556701;Vinhedo;59774828,72;72381725,89;95635848,7;111596988,29;120426868,77;113440392,81;124064209,81;136737540,75;
SP;3556800;Viradouro;7445738,93;8251916,64;11372945,35;9781882,61;12375883,22;13100196,23;12802400,96;15230478,85;
SP;3556909;Vista Alegre do Alto;4705553,16;5506569,29;6263400,21;7342395,78;7050699,74;6670899,01;7970407,96;8420927,28;
SP;3556958;Vitória Brasil;1444801,16;1614072,2;1895084,16;2009291,46;2871602,66;2361586,35;2308082,66;2607210,95;
SP;3557006;Votorantim;65880514,89;72022180,67;;79340711,59;66229336,84;71495459;77959444,61;81250285,95;
SP;3557105;Votuporanga;35221973,02;38106769,92;44295379,72;51197748,03;58603592,87;69897959,88;71603253,9;75840705,73;
SP;3557154;Zacarias;2288574,36;2989182,84;3587606,44;3235259,66;4798490,68;4395517,78;4641170,86;4550982,4;
SP;3557204;Chavantes;5091311,02;6497856,93;8029065,33;9061720,03;9776669,08;9925213,55;10521093,03;10711809,46;
SP;3557303;Estiva Gerbi;5096071,43;5365337,3;6850863,26;7898550,78;;9187890,04;9854751,49;9623139,06;
SP;3599919;Santo Amaro;;;;;;;;;
TO;1700251;Abreulândia;1072954,72;1303959,63;1411897,04;1651829,31;1779276;1129548,15;2056203,78;2502224,54;
TO;1700301;Aguiarnópolis;521863,22;2267431,9;2543562,45;2561532,75;1054864,16;1157548,87;3359260,52;4246329,84;
TO;1700350;Aliança do Tocantins;2574605,17;3091699,88;3080355,17;2878899;3014884,39;2809525,63;3717059,69;3287441,57;
TO;1700400;Almas;2156002,07;2320875,49;2547861,06;2612406,8;2744956,58;2984167,38;3417042,46;3202073,42;
TO;1700707;Alvorada;2546943,6;3158745,27;3709835,35;3365490,2;3286420,72;3418753;5105346,64;;
TO;1701002;Ananás;3383403,6;4982222,18;6386102,5;4438563,99;5011226,13;5276970,44;6403759,3;6634645,88;
TO;1701051;Angico;754928,76;902727,55;1119316,01;1970135,62;2444762,61;2258446,5;2086923,13;2114680,99;
TO;1701101;Aparecida do Rio Negro;1272970,92;1396481,4;;2013927,71;2544617,69;2389652,98;2722535,13;3192377,62;
TO;1701309;Aragominas;1784029,44;1932125,77;2376570,92;2235937,57;2671652,09;2596308,32;3360300,16;3303343,17;
TO;1701903;Araguacema;2261593,01;2029196,02;2292189,45;2380979,91;3133631,19;3197676,65;3852186,12;3997394,91;
TO;1702000;Araguaçu;2851094,82;2561352,91;3655395,03;3111727,27;3692120,28;3905383,32;4303116,06;4999665,27;
TO;1702109;Araguaína;46080744,58;51130778,41;64360737,29;66259011,69;;77874569,3;;94042371,13;
TO;1702158;Araguanã;2551230,9;2139378,76;4005151,8;2686190,95;2486757,81;3182963,7;2559794,91;3202001,96;
TO;1702208;Araguatins;9395249,45;9184518,07;8222163,43;15051541,05;14660243,8;10732617,14;13728727,82;15053953,19;
TO;1702307;Arapoema;1697704,2;1893757,47;6386102,5;2030121,67;917216,43;1165669,12;2963443,78;0;
TO;1702406;Arraias;2046188,68;2479586,43;2664471,8;2644215,73;3470635,6;3037604,58;3814442,37;4075638,73;
TO;1702554;Augustinópolis;3426096,13;4202313,29;4821074,12;5310873,05;5749188,58;6558815,98;8842803,75;8266711,29;
TO;1702703;Aurora do Tocantins;1480743,53;1757500;1757500;;2377292,77;2376154,35;2522851,51;2304381,2;
TO;1702901;Axixá do Tocantins;4799394,07;6525838,93;5158509,87;;6295117,91;;;4299715,62;
TO;1703008;Babaçulândia;2879244,38;5021805,11;2822662,93;3374838,42;4149064,61;2533951,35;4325231,32;3548603,26;
TO;1703057;Bandeirantes do Tocantins;1459631,05;1534792,58;1511130;1829111,34;1896855,45;1848162,69;2118980,66;2310910,39;
TO;1703073;Barra do Ouro;1424369,02;1653826,98;2092099,26;2139222,65;2251782,55;2368803,2;2464109,18;2032222,9;
TO;1703107;Barrolândia;1968195,26;1873817,76;1469364,68;2384292,67;2015071,24;2018195,55;3390234,59;3293288,24;
TO;1703206;Bernardo Sayão;1422185,68;1378707,78;1942581,38;2093338,06;2178655,42;2317703,56;3129760,34;2300113,16;
TO;1703305;Bom Jesus do Tocantins;1353505,05;1516909,37;;1557138,97;1949690,61;2170940,46;2926872,7;2204582,25;
TO;1703602;Brasilândia do Tocantins;1296830,89;1572464,29;1531748,32;1943921,14;2141017,88;1928089,37;2206772,86;2096530,18;
TO;1703701;Brejinho de Nazaré;1932717;2547819,65;0;2645441,85;2934907,14;3399854,73;3528777,49;2984173,59;
TO;1703800;Buriti do Tocantins;2336428,17;2747789,53;2809217,66;3245082,74;18789,7;3854833,08;3795196,42;4284620,29;
TO;1703826;Cachoeirinha;1720360,02;;;1432807,84;2036852,18;1717742,01;2116285,32;2050180,45;
TO;1703842;Campos Lindos;2106465,78;2101396,85;2435308,34;2603274,58;3252156,11;2187219,43;3555300,36;3716438,58;
TO;1703867;Cariri do Tocantins;1772001,26;1846521,4;2116151,94;2019876,08;2873714,79;3068267,58;3775379,21;4000728,64;
TO;1703883;Carmolândia;1178409,37;1178409,37;1119796,39;1594199,38;1707455,21;785251,29;;2243432,78;
TO;1703891;Carrasco Bonito;1724673,78;1809795,84;1853526,69;1851643,92;2396437,41;2358104,87;2251406,9;2697217,12;
TO;1703909;Caseara;1966360,7;1730153,44;1305721,43;2042299,61;2566291,83;3187479,81;3227483,94;3212039,29;
TO;1704105;Centenário;1132728,37;1168807,9;1303429,62;1370849,58;629134,37;1529663,26;1672565,99;1112424,56;
TO;1704600;Chapada de Areia;967748,94;1201423,6;1177168,13;1426782,51;1397600,79;1256016,58;1993634,22;2119158,81;
TO;1705102;Chapada da Natividade;1307239,53;1298016,42;1364783,47;1518534,38;1860789,09;1512159,07;1805970,84;1966062,17;
TO;1705508;Colinas do Tocantins;8680367,19;8957274,25;13775931,87;12054266,07;11633898,33;13767214,7;20049668,57;25470464;
TO;1705557;Combinado;1725880,82;1782436,87;2118748,65;;2374486,04;3471589,48;0;2402366,92;
TO;1705607;Conceição do Tocantins;1638669,72;1634739,55;1987278,05;2048928,59;2471154,99;2712753,85;3271399,98;3212519,13;
TO;1706001;Couto de Magalhães;1564042,88;1652031,16;2008866,5;1586435,31;2817433,49;2506335,75;2939055,01;2747692,87;
TO;1706100;Cristalândia;1633253,51;2477545,99;3112233,33;3283939,22;3452713,57;3893666,92;4542480,34;4228134,61;
TO;1706258;Crixás do Tocantins;1266410,75;203798,18;1890034,74;1373400,65;1935596,3;2178771,77;2045006,34;2110298,88;
TO;1706506;Darcinópolis;1477875,19;2093161,27;2901362,01;3322103,25;2975464,95;2829465,13;3165928,46;2666027,42;
TO;1707009;Dianópolis;5797377,26;6225781,46;7503001,42;6918873,87;8187491,39;9163678,7;11370634,42;9255438,12;
TO;1707108;Divinópolis do Tocantins;2303166,73;2657143,84;3275906,1;2960235,75;3510738,74;4069237;4301744,18;3754538,03;
TO;1707207;Dois Irmãos do Tocantins;2077808,95;2067441,24;2274660,06;3115038,54;3539284,5;3177808;4031861,3;3316818,71;
TO;1707306;Dueré;2339952,09;2702160,94;77788,67;3751677,31;3841151,58;3827146,52;4479449,92;4321277,54;
TO;1707405;Esperantina;2145797,47;2203713,97;3649965,43;3227936,44;2896066,58;2910624,14;3383164,43;4147372,5;
TO;1707553;Fátima;1558433,92;1750949,27;1894018,73;1832384,01;2300934,62;2560083,76;2987973,62;2383810,67;
TO;1707652;Figueirópolis;2072625,99;2240270,12;2435735,64;2796186,29;3377955,36;3329514,29;4673581,38;3606863,25;
TO;1707702;Filadélfia;2154104,78;1735554,78;2707402,5;2872899,41;3753774,57;;2928638,97;3121951,68;
TO;1708205;Formoso do Araguaia;7263379;7118520,9;7923579;6726612,15;9447032,45;10113749,75;9629948,57;10678806,41;
TO;1708254;Fortaleza do Tabocão;1249850,02;1401270,03;1527745,8;1811490,15;1920075,02;0;1591205,1;2536757,27;
TO;1708304;Goianorte;1959066,32;1840557;1840557;2171685,28;2180285,98;1385566,21;2955222,89;3726606,09;
TO;1709005;Goiatins;2414696,19;2414696,19;0;2928643,7;4320569,25;;;5328995,05;
TO;1709302;Guaraí;6921748,3;8058165,2;8152687,16;7529581,72;12901304,99;13532663,24;9711506,74;11380068,64;
TO;1709500;Gurupi;4327859,24;25736243,22;25519446,68;25406617,74;30682212,61;37777752,51;40454514,69;42982114,4;
TO;1709807;Ipueiras;1015842,22;1116035,96;1369228,89;1254155,45;1667432,28;1554823,66;2217693,54;;
TO;1710508;Itacajá;2774902,39;2891747,43;3286369,21;3849151,36;4667749,53;4717769,7;5395897,31;6321927,03;
TO;1710706;Itaguatins;1716064,76;2152211,41;2420327,03;1664010,25;2261821,01;2262666,6;3023349,42;2529258,47;
TO;1710904;Itapiratins;1345897,69;1628402,98;1761979,24;2067814;2403435,64;2336740,41;2450336,87;2846601,91;
TO;1711100;Itaporã do Tocantins;1235581,47;1408560,17;1535722,1;1650498,01;2011114,6;1948814,59;2276046,1;2485202,75;
TO;1711506;Jaú do Tocantins;1528629,83;1835744,03;1764759,41;2426081,15;2602613,88;2417995,49;3060272,74;3336036,06;
TO;1711803;Juarina;973073,15;1154025,99;1800945,25;2024651,7;1814345,75;1921111,65;1791966,24;2293737,35;
TO;1711902;Lagoa da Confusão;3256384,04;3700556,4;4240103,52;4618927,91;4672066,74;4920252,81;6415213,93;7085272,08;
TO;1711951;Lagoa do Tocantins;1375620,72;1512808,69;1789238,94;1750035,93;1744622,63;1826376,95;1724325,93;1848068,9;
TO;1712009;Lajeado;2682235,83;3238274,38;3563222,25;4280309,04;5687050,92;5211115,69;6686360,52;5004597,91;
TO;1712157;Lavandeira;1124120,13;1014514,06;1251772,27;;1528258,42;2186476,26;2479990,8;2215099,12;
TO;1712405;Lizarda;1409006,53;1215531,28;1864094,75;1948716,83;2412337,81;1819868,89;2111206,97;2304942,74;
TO;1712454;Luzinópolis;1139181,62;1383413,28;1388877,62;481290,91;915100,1;757969,59;1154777,68;2394656,71;
TO;1712504;Marianópolis do Tocantins;1456869,17;1695028,21;2122721,27;2367897,91;2523725,89;2755564,18;3342793,78;2682076,83;
TO;1712702;Mateiros;1380168;1631684,41;1502823;1683722,53;2171485,86;1083992,21;2758441,97;2646679,44;
TO;1712801;Maurilândia do Tocantins;1274296,12;1427626,55;1886339,53;1603479,03;2002594,13;2071530,32;2476244,13;2840281,31;
